datetime,temp,dew,humidity,precip,windspeed,winddir,visibility,pm2p5,pm10,so2,no2,o3,co,time,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi,aqi_lag1,aqi_lag2,aqi_lag3,temp_3h_avg
2025-06-11T02:00:00,29.2,24.5,75.92,0,17.3,256,5.2,22,62,0,0,7,12,6/11/2025 2:00,2,2,0,0.9749279121818236,-0.222520934,71.8197424892704,71.8197424892704,73.92274678111588,76.02575107296138,29.73333333333333
2025-06-11T03:00:00,29,24,74.46,0,22.3,260,6,21,61,0,0,8,13,6/11/2025 3:00,3,2,0,0.9749279121818236,-0.222520934,69.71673819742489,71.8197424892704,71.8197424892704,73.92274678111588,29.399999999999995
2025-06-11T04:00:00,29,24,74.46,0,20.5,260,6,21,59,0,0,9,15,6/11/2025 4:00,4,2,0,0.9749279121818236,-0.222520934,69.71673819742489,69.71673819742489,71.8197424892704,71.8197424892704,29.066666666666663
2025-06-11T05:00:00,29.2,24.5,75.92,0,17.9,256,5.2,20,57,0,0,10,16,6/11/2025 5:00,5,2,0,0.9749279121818236,-0.222520934,67.61373390557941,69.71673819742489,69.71673819742489,71.8197424892704,29.066666666666666
2025-06-11T06:00:00,29,24,74.46,0,20.5,260,5,20,54,0,0,11,17,6/11/2025 6:00,6,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,69.71673819742489,69.71673819742489,29.066666666666666
2025-06-11T07:00:00,29,24,74.46,0,14.8,260,5,20,54,0,0,12,18,6/11/2025 7:00,7,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,67.61373390557941,69.71673819742489,29.066666666666666
2025-06-11T08:00:00,30.2,24.9,73.38,0,22.3,248,4.6,19,52,0,0,12,20,6/11/2025 8:00,8,2,0,0.9749279121818236,-0.222520934,65.5107296137339,67.61373390557941,67.61373390557941,67.61373390557941,29.399999999999995
2025-06-11T09:00:00,30,24,70.28,0,27.7,260,5,19,51,1,0,13,21,6/11/2025 9:00,9,2,0,0.9749279121818236,-0.222520934,65.5107296137339,65.5107296137339,67.61373390557941,67.61373390557941,29.73333333333333
2025-06-11T10:00:00,31,24,66.37,0,25.9,230,5,19,51,1,0,14,22,6/11/2025 10:00,10,2,0,0.9749279121818236,-0.222520934,65.5107296137339,65.5107296137339,65.5107296137339,67.61373390557941,30.399999999999995
2025-06-11T11:00:00,31.2,24.4,67.37,0,26.7,238,4.6,19,50,1,0,15,24,6/11/2025 11:00,11,2,0,0.9749279121818236,-0.222520934,65.5107296137339,65.5107296137339,65.5107296137339,65.5107296137339,30.733333333333334
2025-06-11T12:00:00,32,23,59.03,0,33.5,230,5,19,50,1,0,16,25,6/11/2025 12:00,12,2,0,0.9749279121818236,-0.222520934,65.5107296137339,65.5107296137339,65.5107296137339,65.5107296137339,31.400000000000002
2025-06-11T13:00:00,32,23,59.03,0,31.7,230,5,19,50,1,0,17,26,6/11/2025 13:00,13,2,0,0.9749279121818236,-0.222520934,65.5107296137339,65.5107296137339,65.5107296137339,65.5107296137339,31.733333333333334
2025-06-11T14:00:00,33.2,23.2,55.94,0,29.4,230,4.6,20,50,1,1,17,28,6/11/2025 14:00,14,2,0,0.9749279121818236,-0.222520934,67.61373390557941,65.5107296137339,65.5107296137339,65.5107296137339,32.4
2025-06-11T15:00:00,33,22,52.5,0,33.5,240,5,20,51,1,1,18,29,6/11/2025 15:00,15,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,65.5107296137339,65.5107296137339,32.733333333333334
2025-06-11T16:00:00,33,22,52.5,0,29.5,240,5,20,51,1,1,19,30,6/11/2025 16:00,16,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,67.61373390557941,65.5107296137339,33.06666666666667
2025-06-11T17:00:00,32.8,23.7,58.85,0,28,230,4.6,20,50,1,1,20,32,6/11/2025 17:00,17,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,67.61373390557941,67.61373390557941,32.93333333333333
2025-06-11T18:00:00,32,23,59.03,0,27.7,240,5,20,48,0,0,1,1,6/11/2025 18:00,18,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,67.61373390557941,67.61373390557941,32.6
2025-06-11T19:00:00,31,24,66.37,0,27.7,240,5,20,46,0,0,1,2,6/11/2025 19:00,19,2,0,0.9749279121818236,-0.222520934,67.61373390557941,67.61373390557941,67.61373390557941,67.61373390557941,31.933333333333334
2025-06-11T20:00:00,30.2,24.6,72.18,0,22.9,242,4.6,19,44,0,0,2,3,6/11/2025 20:00,20,2,0,0.9749279121818236,-0.222520934,65.5107296137339,67.61373390557941,67.61373390557941,67.61373390557941,31.066666666666666
2025-06-11T21:00:00,30,25,74.62,0,25.9,260,5,24,55,0,0,3,3,6/11/2025 21:00,21,2,0,0.9749279121818236,-0.222520934,76.02575107296138,65.5107296137339,67.61373390557941,67.61373390557941,30.400000000000002
2025-06-11T22:00:00,30,24,70.28,0,18.4,250,5,23,52,0,0,3,4,6/11/2025 22:00,22,2,0,0.9749279121818236,-0.222520934,73.92274678111588,76.02575107296138,65.5107296137339,67.61373390557941,30.066666666666666
2025-06-11T23:00:00,30,24.7,73.35,0,16.8,264,4.6,22,50,0,0,4,5,6/11/2025 23:00,23,2,0,0.9749279121818236,-0.222520934,71.8197424892704,73.92274678111588,76.02575107296138,65.5107296137339,30
2025-06-12T00:00:00,30,24,70.28,0,16.6,270,5,22,49,0,0,4,6,6/12/2025 0:00,0,3,0,0.43388373911755823,-0.900968868,71.8197424892704,71.8197424892704,73.92274678111588,76.02575107296138,30
2025-06-12T01:00:00,30,24,70.28,0,16.6,280,5,21,47,0,0,5,7,6/12/2025 1:00,1,3,0,0.43388373911755823,-0.900968868,69.71673819742489,71.8197424892704,71.8197424892704,73.92274678111588,30
2025-06-12T02:00:00,29,24,74.46,0,18.4,270,5,20,45,0,0,6,8,6/12/2025 2:00,2,3,0,0.43388373911755823,-0.900968868,67.61373390557941,69.71673819742489,71.8197424892704,71.8197424892704,29.666666666666668
2025-06-12T03:00:00,29,25,79.05,0,16.6,280,5,20,43,0,0,6,9,6/12/2025 3:00,3,3,0,0.43388373911755823,-0.900968868,67.61373390557941,67.61373390557941,69.71673819742489,71.8197424892704,29.333333333333332
2025-06-12T04:00:00,29,25,79.05,0,22.3,270,5,19,42,0,0,7,10,6/12/2025 4:00,4,3,0,0.43388373911755823,-0.900968868,65.5107296137339,67.61373390557941,67.61373390557941,69.71673819742489,29
2025-06-12T05:00:00,29,25,79.05,0,14.8,270,5,18,40,0,0,8,10,6/12/2025 5:00,5,3,0,0.43388373911755823,-0.900968868,63.407725321888414,65.5107296137339,67.61373390557941,67.61373390557941,29
2025-06-12T06:00:00,29,25,79.05,0,25.9,270,5,18,40,0,0,8,11,6/12/2025 6:00,6,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,65.5107296137339,67.61373390557941,29
2025-06-12T07:00:00,30,25,74.62,0,20.5,270,5,18,40,0,0,9,12,6/12/2025 7:00,7,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,63.407725321888414,65.5107296137339,29.333333333333332
2025-06-12T08:00:00,30.2,25.2,74.83,0,18.8,248,4.6,18,41,0,0,10,13,6/12/2025 8:00,8,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,63.407725321888414,63.407725321888414,29.73333333333333
2025-06-12T09:00:00,32,24,62.7,0,20.5,280,4,18,41,0,0,10,14,6/12/2025 9:00,9,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,63.407725321888414,63.407725321888414,30.73333333333333
2025-06-12T10:00:00,33,23,55.79,0,29.5,290,5,18,41,0,0,11,15,6/12/2025 10:00,10,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,63.407725321888414,63.407725321888414,31.73333333333333
2025-06-12T11:00:00,33.8,24.1,57.02,0,27,262,4.6,18,41,0,0,11,16,6/12/2025 11:00,11,3,0,0.43388373911755823,-0.900968868,63.407725321888414,63.407725321888414,63.407725321888414,63.407725321888414,32.93333333333334
2025-06-12T12:00:00,36,22,44.43,0,33.5,270,5,19,42,1,0,12,16,6/12/2025 12:00,12,3,0,0.43388373911755823,-0.900968868,65.5107296137339,63.407725321888414,63.407725321888414,63.407725321888414,34.26666666666667
2025-06-12T13:00:00,37,22,42.06,0,31.7,250,5,18,39,1,0,13,17,6/12/2025 13:00,13,3,0,0.43388373911755823,-0.900968868,63.407725321888414,65.5107296137339,63.407725321888414,63.407725321888414,35.6
2025-06-12T14:00:00,35,24.2,53.73,0,25.9,224,4.6,17,37,1,0,13,18,6/12/2025 14:00,14,3,0,0.43388373911755823,-0.900968868,61.30472103004292,63.407725321888414,65.5107296137339,63.407725321888414,36
2025-06-12T15:00:00,35,23,49.9,0,31.7,240,6,17,35,1,0,14,19,6/12/2025 15:00,15,3,0,0.43388373911755823,-0.900968868,61.30472103004292,61.30472103004292,63.407725321888414,65.5107296137339,35.666666666666664
2025-06-12T16:00:00,35,23,49.9,0,31.7,240,6,17,34,1,0,15,20,6/12/2025 16:00,16,3,0,0.43388373911755823,-0.900968868,61.30472103004292,61.30472103004292,61.30472103004292,63.407725321888414,35
2025-06-12T17:00:00,34,24.4,57.34,0,24.5,224,5.2,17,34,1,0,15,21,6/12/2025 17:00,17,3,0,0.43388373911755823,-0.900968868,61.30472103004292,61.30472103004292,61.30472103004292,61.30472103004292,34.666666666666664
2025-06-12T18:00:00,33,23,55.79,0,27.7,240,6,17,33,1,0,16,22,6/12/2025 18:00,18,3,0,0.43388373911755823,-0.900968868,61.30472103004292,61.30472103004292,61.30472103004292,61.30472103004292,34
2025-06-12T19:00:00,32,23,59.03,0,27.7,240,6,16,33,1,0,17,23,6/12/2025 19:00,19,3,0,0.43388373911755823,-0.900968868,59.201716738197426,61.30472103004292,61.30472103004292,61.30472103004292,33
2025-06-12T20:00:00,30.8,24.6,69.67,0,22.3,224,5.2,16,34,1,0,17,23,6/12/2025 20:00,20,3,0,0.43388373911755823,-0.900968868,59.201716738197426,59.201716738197426,61.30472103004292,61.30472103004292,31.933333333333334
2025-06-12T21:00:00,30,23,66.17,0,27.7,240,6,14,27,1,0,18,24,6/12/2025 21:00,21,3,0,0.43388373911755823,-0.900968868,54.99570815450644,59.201716738197426,59.201716738197426,61.30472103004292,30.933333333333334
2025-06-12T22:00:00,30,25,74.62,0,13,250,5,14,28,1,0,18,25,6/12/2025 22:00,22,3,0,0.43388373911755823,-0.900968868,54.99570815450644,54.99570815450644,59.201716738197426,59.201716738197426,30.266666666666666
2025-06-12T23:00:00,30,25.6,77.3,0,15.8,230,4.6,14,29,1,0,19,26,6/12/2025 23:00,23,3,0,0.43388373911755823,-0.900968868,54.99570815450644,54.99570815450644,54.99570815450644,59.201716738197426,30
2025-06-13T00:00:00,30,25,74.62,0,14.8,260,5,14,29,1,0,20,27,6/13/2025 0:00,0,4,0,-0.433883739,-0.900968868,54.99570815450644,54.99570815450644,54.99570815450644,54.99570815450644,30
2025-06-13T01:00:00,29,25,79.05,0,14.8,250,5,15,32,1,0,20,28,6/13/2025 1:00,1,4,0,-0.433883739,-0.900968868,57.09871244635193,54.99570815450644,54.99570815450644,54.99570815450644,29.666666666666668
2025-06-13T02:00:00,29.2,25.6,81.15,0,16.2,250,4.6,15,33,1,0,21,29,6/13/2025 2:00,2,4,0,-0.433883739,-0.900968868,57.09871244635193,57.09871244635193,54.99570815450644,54.99570815450644,29.400000000000002
2025-06-13T03:00:00,29,25,79.05,0,14.8,250,5,15,35,1,0,22,29,6/13/2025 3:00,3,4,0,-0.433883739,-0.900968868,57.09871244635193,57.09871244635193,57.09871244635193,54.99570815450644,29.066666666666666
2025-06-13T04:00:00,29,25,79.05,0,14.8,270,5,16,36,1,0,22,30,6/13/2025 4:00,4,4,0,-0.433883739,-0.900968868,59.201716738197426,57.09871244635193,57.09871244635193,57.09871244635193,29.066666666666666
2025-06-13T05:00:00,29.2,25.6,81.15,0,13.3,256,4.6,16,37,1,0,23,31,6/13/2025 5:00,5,4,0,-0.433883739,-0.900968868,59.201716738197426,59.201716738197426,57.09871244635193,57.09871244635193,29.066666666666666
2025-06-13T06:00:00,29,25,79.05,0,18.4,260,5,16,38,0,0,0,1,6/13/2025 6:00,6,4,0,-0.433883739,-0.900968868,59.201716738197426,59.201716738197426,59.201716738197426,57.09871244635193,29.066666666666666
2025-06-13T07:00:00,30,25,74.62,0,18.4,270,4,17,40,0,0,1,2,6/13/2025 7:00,7,4,0,-0.433883739,-0.900968868,61.30472103004292,59.201716738197426,59.201716738197426,59.201716738197426,29.400000000000002
2025-06-13T08:00:00,31.2,25.6,72.35,0,21.2,248,4,17,42,0,0,1,3,6/13/2025 8:00,8,4,0,-0.433883739,-0.900968868,61.30472103004292,61.30472103004292,59.201716738197426,59.201716738197426,30.066666666666663
2025-06-13T09:00:00,32,26,70.65,0,18.4,260,4,19,59,0,0,2,3,6/13/2025 9:00,9,4,0,-0.433883739,-0.900968868,65.5107296137339,61.30472103004292,61.30472103004292,59.201716738197426,31.066666666666663
2025-06-13T10:00:00,34,24,56.03,0,18.4,250,4,20,59,0,0,2,4,6/13/2025 10:00,10,4,0,-0.433883739,-0.900968868,67.61373390557941,65.5107296137339,61.30472103004292,61.30472103004292,32.4
2025-06-13T11:00:00,35,24.8,55.71,0,16.9,264,4.6,20,60,0,0,3,5,6/13/2025 11:00,11,4,0,-0.433883739,-0.900968868,67.61373390557941,67.61373390557941,65.5107296137339,61.30472103004292,33.666666666666664
2025-06-13T12:00:00,37,23,44.7,0,20.5,250,5,20,56,0,0,3,6,6/13/2025 12:00,12,4,0,-0.433883739,-0.900968868,67.61373390557941,67.61373390557941,67.61373390557941,65.5107296137339,35.333333333333336
2025-06-13T13:00:00,38,22,39.83,0,18.4,270,5,21,63,0,0,4,7,6/13/2025 13:00,13,4,0,-0.433883739,-0.900968868,69.71673819742489,67.61373390557941,67.61373390557941,67.61373390557941,36.666666666666664
2025-06-13T14:00:00,38.8,23.9,42.82,0,16.2,242,4.6,22,71,0,0,4,8,6/13/2025 14:00,14,4,0,-0.433883739,-0.900968868,71.8197424892704,69.71673819742489,67.61373390557941,67.61373390557941,37.93333333333334
2025-06-13T15:00:00,38,24,44.96,0,33.5,220,5,23,79,0,0,5,9,6/13/2025 15:00,15,4,0,-0.433883739,-0.900968868,73.92274678111588,71.8197424892704,69.71673819742489,67.61373390557941,38.26666666666667
2025-06-13T16:00:00,35,25,56.27,0,25.9,220,5,22,75,0,0,5,9,6/13/2025 16:00,16,4,0,-0.433883739,-0.900968868,71.8197424892704,73.92274678111588,71.8197424892704,69.71673819742489,37.26666666666667
2025-06-13T17:00:00,33.8,25.9,63.49,0,28.4,206,4.6,22,66,0,0,6,10,6/13/2025 17:00,17,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,73.92274678111588,71.8197424892704,35.599999999999994
2025-06-13T18:00:00,32,25,66.57,0,31.7,220,5,22,65,0,0,6,11,6/13/2025 18:00,18,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,73.92274678111588,33.599999999999994
2025-06-13T19:00:00,32,26,70.65,0,22.3,200,5,22,66,0,0,7,12,6/13/2025 19:00,19,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,32.599999999999994
2025-06-13T20:00:00,31,25.7,73.52,0,22.9,218,4,22,69,0,0,7,13,6/13/2025 20:00,20,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,31.666666666666668
2025-06-13T21:00:00,30,25,74.62,0,22.3,210,4,22,75,0,0,8,14,6/13/2025 21:00,21,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,31
2025-06-13T22:00:00,31,25,70.47,0,11.2,220,4,22,78,0,0,8,15,6/13/2025 22:00,22,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,30.666666666666668
2025-06-13T23:00:00,30.8,26.1,76.17,0,13.3,212,4,22,75,0,0,8,16,6/13/2025 23:00,23,4,0,-0.433883739,-0.900968868,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,30.599999999999998
2025-06-14T00:00:00,30,26,79.19,0,18.4,230,4,22,75,0,0,9,16,6/14/2025 0:00,0,5,1,-0.974927912,-0.222520934,71.8197424892704,71.8197424892704,71.8197424892704,71.8197424892704,30.599999999999998
2025-06-14T01:00:00,30,26,79.19,0,16.6,230,4,21,73,0,0,9,17,6/14/2025 1:00,1,5,1,-0.974927912,-0.222520934,69.71673819742489,71.8197424892704,71.8197424892704,71.8197424892704,30.266666666666666
2025-06-14T02:00:00,30,26.2,80.12,0,14.4,236,4,21,67,0,0,10,18,6/14/2025 2:00,2,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,71.8197424892704,71.8197424892704,30
2025-06-14T03:00:00,30,26,79.19,0,13,230,4,21,65,0,0,10,19,6/14/2025 3:00,3,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,69.71673819742489,71.8197424892704,30
2025-06-14T04:00:00,30,26,79.19,0,18.4,250,4,21,65,0,0,11,20,6/14/2025 4:00,4,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,69.71673819742489,69.71673819742489,30
2025-06-14T05:00:00,30,26.2,80.12,0,13.3,236,4,21,64,1,0,11,21,6/14/2025 5:00,5,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,69.71673819742489,69.71673819742489,30
2025-06-14T06:00:00,30,26,79.19,0,13,250,4,21,61,1,0,12,22,6/14/2025 6:00,6,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,69.71673819742489,69.71673819742489,30
2025-06-14T07:00:00,30,26,79.19,0,16.6,250,4,21,63,1,0,12,22,6/14/2025 7:00,7,5,1,-0.974927912,-0.222520934,69.71673819742489,69.71673819742489,69.71673819742489,69.71673819742489,30
2025-06-14T08:00:00,31,26.3,76.2,0,14.4,262,4,24,83,1,0,13,23,6/14/2025 8:00,8,5,1,-0.974927912,-0.222520934,76.02575107296138,69.71673819742489,69.71673819742489,69.71673819742489,30.333333333333332
2025-06-14T09:00:00,33,26,66.77,0,11.2,250,4,28,111,1,0,13,24,6/14/2025 9:00,9,5,1,-0.974927912,-0.222520934,84.43776824034336,76.02575107296138,69.71673819742489,69.71673819742489,31.333333333333332
2025-06-14T10:00:00,33,26,66.77,0,13,250,5,31,128,1,1,14,25,6/14/2025 10:00,10,5,1,-0.974927912,-0.222520934,90.74678111587983,84.43776824034336,76.02575107296138,69.71673819742489,32.333333333333336
2025-06-14T11:00:00,36,24.3,51.08,0,12.2,218,4.6,34,147,1,1,14,26,6/14/2025 11:00,11,5,1,-0.974927912,-0.222520934,97.05579399141632,90.74678111587983,84.43776824034336,76.02575107296138,34
2025-06-14T12:00:00,36,23,47.22,0,16.6,230,5,36,158,1,1,15,27,6/14/2025 12:00,12,5,1,-0.974927912,-0.222520934,102.23115577889448,97.05579399141632,90.74678111587983,84.43776824034336,35
2025-06-14T13:00:00,36,24,50.15,0,18.4,210,5,36,153,1,1,15,28,6/14/2025 13:00,13,5,1,-0.974927912,-0.222520934,102.23115577889448,102.23115577889448,97.05579399141632,90.74678111587983,36
2025-06-14T14:00:00,35.6,25.2,55.07,0,13.3,198,4,38,139,1,1,16,28,6/14/2025 14:00,14,5,1,-0.974927912,-0.222520934,107.15577889447236,102.23115577889448,102.23115577889448,97.05579399141632,35.86666666666667
2025-06-14T15:00:00,36,24,50.15,0,22.3,210,4,40,177,1,1,16,29,6/14/2025 15:00,15,5,1,-0.974927912,-0.222520934,112.08040201005025,107.15577889447236,102.23115577889448,102.23115577889448,35.86666666666667
2025-06-14T16:00:00,35,24,53,0,24.1,210,4,44,211,1,1,16,30,6/14/2025 16:00,16,5,1,-0.974927912,-0.222520934,121.92964824120602,112.08040201005025,107.15577889447236,102.23115577889448,35.53333333333333
2025-06-14T17:00:00,34.2,25.8,61.68,0,19.3,206,4.6,47,220,1,1,17,31,6/14/2025 17:00,17,5,1,-0.974927912,-0.222520934,129.31658291457288,121.92964824120602,112.08040201005025,107.15577889447236,35.06666666666667
2025-06-14T18:00:00,33,25,62.92,0,24.1,210,5,37,163,0,0,1,2,6/14/2025 18:00,18,5,1,-0.974927912,-0.222520934,104.69346733668341,129.31658291457288,121.92964824120602,112.08040201005025,34.06666666666667
2025-06-14T19:00:00,32,25,66.57,0,14.8,210,5,42,210,0,0,2,3,6/14/2025 19:00,19,5,1,-0.974927912,-0.222520934,117.00502512562814,104.69346733668341,129.31658291457288,121.92964824120602,33.06666666666667
2025-06-14T20:00:00,32,25.8,69.94,0,9.3,218,4.6,33,135,0,0,3,5,6/14/2025 20:00,20,5,1,-0.974927912,-0.222520934,94.95278969957081,117.00502512562814,104.69346733668341,129.31658291457288,32.333333333333336
2025-06-14T21:00:00,32,25,66.57,0,11.2,230,5,36,170,0,0,4,7,6/14/2025 21:00,21,5,1,-0.974927912,-0.222520934,102.23115577889448,94.95278969957081,117.00502512562814,104.69346733668341,32
2025-06-14T22:00:00,31,27,79.32,0,20.5,180,5,35,171,0,0,5,8,6/14/2025 22:00,22,5,1,-0.974927912,-0.222520934,99.1587982832618,102.23115577889448,94.95278969957081,117.00502512562814,31.666666666666668
2025-06-14T23:00:00,31,27.2,80.44,0,9.7,224,4.6,33,152,0,0,6,10,6/14/2025 23:00,23,5,1,-0.974927912,-0.222520934,94.95278969957081,99.1587982832618,102.23115577889448,94.95278969957081,31.333333333333332
2025-06-15T00:00:00,31,26,74.78,0,9.4,220,5,35,184,0,0,7,12,6/15/2025 0:00,0,6,1,-0.781831482,0.6234898018587334,99.1587982832618,94.95278969957081,99.1587982832618,102.23115577889448,31
2025-06-15T01:00:00,30,26,79.19,0,11.2,210,5,32,158,0,0,8,14,6/15/2025 1:00,1,6,1,-0.781831482,0.6234898018587334,92.84978540772534,99.1587982832618,94.95278969957081,99.1587982832618,30.666666666666668
2025-06-15T02:00:00,30,26.5,81.63,0,13.3,212,4.6,31,152,0,0,9,15,6/15/2025 2:00,2,6,1,-0.781831482,0.6234898018587334,90.74678111587983,92.84978540772534,99.1587982832618,94.95278969957081,30.333333333333332
2025-06-15T03:00:00,30,26,79.19,0,14.8,230,5,30,141,0,0,10,17,6/15/2025 3:00,3,6,1,-0.781831482,0.6234898018587334,88.64377682403435,90.74678111587983,92.84978540772534,99.1587982832618,30
2025-06-15T04:00:00,30,26,79.19,0,5.4,230,5,31,147,0,0,11,19,6/15/2025 4:00,4,6,1,-0.781831482,0.6234898018587334,90.74678111587983,88.64377682403435,90.74678111587983,92.84978540772534,30
2025-06-15T05:00:00,29.8,26.2,81.23,0,7.6,212,4.6,30,141,1,0,12,20,6/15/2025 5:00,5,6,1,-0.781831482,0.6234898018587334,88.64377682403435,90.74678111587983,88.64377682403435,90.74678111587983,29.933333333333334
2025-06-15T06:00:00,30,26,79.19,0,7.6,220,5,32,135,0,0,1,1,6/15/2025 6:00,6,6,1,-0.781831482,0.6234898018587334,92.84978540772534,88.64377682403435,90.74678111587983,88.64377682403435,29.933333333333334
2025-06-15T07:00:00,30,26,79.19,0,14.8,150,4,31,126,0,0,1,2,6/15/2025 7:00,7,6,1,-0.781831482,0.6234898018587334,90.74678111587983,92.84978540772534,88.64377682403435,90.74678111587983,29.933333333333334
2025-06-15T08:00:00,30.4,26.3,78.88,0,15.5,130,4,31,126,0,0,2,4,6/15/2025 8:00,8,6,1,-0.781831482,0.6234898018587334,90.74678111587983,90.74678111587983,92.84978540772534,88.64377682403435,30.133333333333336
2025-06-15T09:00:00,32,25,66.57,0,18.4,160,4,30,119,0,0,3,5,6/15/2025 9:00,9,6,1,-0.781831482,0.6234898018587334,88.64377682403435,90.74678111587983,90.74678111587983,92.84978540772534,30.8
2025-06-15T10:00:00,32,24,62.7,0,9.4,190,4,32,123,0,0,3,6,6/15/2025 10:00,10,6,1,-0.781831482,0.6234898018587334,92.84978540772534,88.64377682403435,90.74678111587983,90.74678111587983,31.46666666666667
2025-06-15T11:00:00,34.2,23,52.27,0,6.3,130,4,34,120,0,0,4,7,6/15/2025 11:00,11,6,1,-0.781831482,0.6234898018587334,97.05579399141632,92.84978540772534,88.64377682403435,90.74678111587983,32.733333333333334
2025-06-15T12:00:00,35,22,46.96,0,11.2,180,4,34,108,0,0,5,9,6/15/2025 12:00,12,6,1,-0.781831482,0.6234898018587334,97.05579399141632,97.05579399141632,92.84978540772534,88.64377682403435,33.733333333333334
2025-06-15T13:00:00,36,22,44.43,0,11.2,230,4,32,102,0,0,6,10,6/15/2025 13:00,13,6,1,-0.781831482,0.6234898018587334,92.84978540772534,97.05579399141632,97.05579399141632,92.84978540772534,35.06666666666667
2025-06-15T14:00:00,35.4,24,51.95,0,12.9,212,4,29,95,0,0,6,11,6/15/2025 14:00,14,6,1,-0.781831482,0.6234898018587334,86.54077253218884,92.84978540772534,97.05579399141632,97.05579399141632,35.46666666666667
2025-06-15T15:00:00,37,23,44.7,0,25.9,210,4,27,88,0,0,7,12,6/15/2025 15:00,15,6,1,-0.781831482,0.6234898018587334,82.33476394849785,86.54077253218884,92.84978540772534,97.05579399141632,36.13333333333333
2025-06-15T16:00:00,36,22,44.43,0,20.5,200,4,26,82,0,0,8,14,6/15/2025 16:00,16,6,1,-0.781831482,0.6234898018587334,80.23175965665237,82.33476394849785,86.54077253218884,92.84978540772534,36.13333333333333
2025-06-15T17:00:00,35,22.6,48.81,0,19.3,180,4,25,79,0,0,8,15,6/15/2025 17:00,17,6,1,-0.781831482,0.6234898018587334,78.12875536480686,80.23175965665237,82.33476394849785,86.54077253218884,36
2025-06-15T18:00:00,34,22,49.64,0,18.4,210,4,25,83,0,0,1,1,6/15/2025 18:00,18,6,1,-0.781831482,0.6234898018587334,78.12875536480686,78.12875536480686,80.23175965665237,82.33476394849785,35
2025-06-15T19:00:00,33,22,52.5,0,11.2,200,4,26,91,0,0,2,3,6/15/2025 19:00,19,6,1,-0.781831482,0.6234898018587334,80.23175965665237,78.12875536480686,78.12875536480686,80.23175965665237,34
2025-06-15T20:00:00,32.8,21.8,52.55,0,5.7,210,4,27,92,0,0,3,4,6/15/2025 20:00,20,6,1,-0.781831482,0.6234898018587334,82.33476394849785,80.23175965665237,78.12875536480686,78.12875536480686,33.26666666666666
2025-06-15T21:00:00,33,20,46.43,0,13,270,4,30,113,0,0,4,6,6/15/2025 21:00,21,6,1,-0.781831482,0.6234898018587334,88.64377682403435,82.33476394849785,80.23175965665237,78.12875536480686,32.93333333333333
2025-06-15T22:00:00,33,20,46.43,0,9.4,210,4,29,102,0,0,5,7,6/15/2025 22:00,22,6,1,-0.781831482,0.6234898018587334,86.54077253218884,88.64377682403435,82.33476394849785,80.23175965665237,32.93333333333333
2025-06-15T23:00:00,32,25,66.53,0,7.6,216,4,29,95,0,0,6,9,6/15/2025 23:00,23,6,1,-0.781831482,0.6234898018587334,86.54077253218884,86.54077253218884,88.64377682403435,82.33476394849785,32.666666666666664
2025-06-16T00:00:00,32,25,66.57,0,7.6,220,4,29,94,0,0,6,10,6/16/2025 0:00,0,0,0,0,1,86.54077253218884,86.54077253218884,86.54077253218884,88.64377682403435,32.333333333333336
2025-06-16T01:00:00,31,25,70.47,0,11.2,270,4,30,97,0,0,7,12,6/16/2025 1:00,1,0,0,0,1,88.64377682403435,86.54077253218884,86.54077253218884,86.54077253218884,31.666666666666668
2025-06-16T02:00:00,31.2,23.5,63.64,0,4.6,270,4,31,98,0,0,8,13,6/16/2025 2:00,2,0,0,0,1,90.74678111587983,88.64377682403435,86.54077253218884,86.54077253218884,31.400000000000002
